Iteration;Oil_Price_USD;Sanctions_Years;RUB_EUR;Industrial_Growth_pct;Win_Rate_pct;CAPEX_Overrun;Revenue_M_EUR_yr;NPV_M_EUR;ROI_5yr_pct;Payback_Years
4081;81.4059;6.3047;79.0402;5.7353;49.8114;1.0358;1.1948;-15.0305;-61.5501;13.0039
4082;57.4324;2.5846;88.0878;4.2399;57.0254;1.2475;1.703;-16.6901;-54.4945;10.9877
4083;100.2161;6.4279;147.781;3.1564;73.629;1.0603;1.0377;-16.7792;-67.378;15.3271
4084;35.5905;4.9204;96.1375;6.9225;58.5343;1.1435;1.1895;-17.5358;-65.3267;14.4203
4085;93.601;2.6423;106.2306;2.5668;52.1274;1.325;1.3963;-20.2998;-64.8722;14.2338
4086;65.9623;4.0821;107.0718;3.707;81.1008;0.9146;1.6552;-9.5286;-39.6729;8.2881
4087;85.4725;5.4007;148.72;3.3251;68.1725;1.1726;0.8369;-20.3077;-76.2085;21.0159
4088;71.4364;5.0656;86.5977;5.7197;68.814;0.915;1.7365;-10.2437;-36.7373;7.9035
4089;90.512;3.8284;94.5889;6.5755;68.0608;1.2395;1.9263;-14.7274;-48.1965;9.6519
4090;63.0275;7.4131;97.38;4.3395;60.6008;0.8831;0.8897;-13.4582;-66.4193;14.8895
4091;50.2248;4.3459;132.8611;4.9447;54.0357;1.0908;0.8959;-18.0971;-72.6215;18.2625
4092;95.5691;4.2677;139.9376;5.2432;39.6298;0.9554;0.6388;-16.8217;-77.7118;22.4334
4093;67.9573;1.7159;112.5971;7.306;73.7858;1.1246;2.2246;-9.8765;-34.0603;7.5827
4094;73.9881;7.7243;136.101;1.9396;49.081;0.8445;0.5794;-14.8492;-77.132;21.8646
4095;92.2255;2.551;104.5416;5.7163;79.098;0.946;2.1559;-6.8558;-24.0354;6.582
4096;51.4248;4.3995;95.7767;5.1648;47.9673;0.9895;1.0786;-14.3831;-63.6657;13.7611
4097;80.7188;6.3858;134.2698;4.0437;70.4634;0.8066;1.0767;-10.8422;-55.5073;11.2378
4098;59.3819;2.7621;112.9646;5.0893;23.0134;0.8856;0.4436;-16.462;-83.3035;29.9465
4099;67.621;4.3938;83.2033;5.7112;77.4999;0.8;2.1984;-4.1291;-8.4006;5.4585
4100;71.301;2.8909;128.3198;5.4747;77.6195;1.0784;1.6523;-12.8254;-48.9253;9.7896
4101;42.996;6.0025;94.9212;7.8378;67.84;1.1722;1.1378;-18.3104;-67.6439;15.4531
4102;55.9809;4.6175;92.0622;4.7912;23.9084;0.8;0.4821;-14.4617;-79.9114;24.8897
4103;94.3193;6.9052;125.0134;4.6404;70.7828;0.8;1.3012;-9.1973;-45.7834;9.2223
4104;85.9514;7.352;97.8037;4.3281;22.9616;0.8255;0.3658;-15.6424;-85.2301;33.8526
4105;68.8725;5.1669;110.2124;5.4295;47.9367;0.8;1.1365;-10.107;-52.6438;10.5583
4106;74.3762;5.7267;117.9965;4.5519;40.79;1.0831;0.6232;-19.872;-80.8201;26.069
4107;64.7036;4.5249;82.2229;4.6198;76.8249;0.8708;1.8024;-7.5015;-31.003;7.2467
4108;94.4185;3.6019;110.0993;4.6267;87.3202;1.0513;2.2605;-8.2104;-28.3266;6.9761
4109;66.3937;5.1626;140.1255;4.3981;59.9297;0.8611;0.9479;-12.7936;-63.3069;13.6265
4110;74.1732;7.5304;78.7323;3.687;82.8636;0.9342;1.4803;-11.0558;-47.1808;9.4662
4111;90.6285;3.7718;111.9047;5.2272;42.5802;1.2308;0.9481;-21.0162;-74.3235;19.4731
4112;56.0073;3.2478;81.2721;4.1724;79.0037;0.8;2.0864;-3.8277;-13.0657;5.7515
4113;98.0582;3.6228;129.0913;5.5205;59.1938;0.8937;1.4527;-10.8946;-45.8185;9.2282
4114;42.4517;3.8725;128.7853;4.7662;71.2579;1.0871;1.0574;-16.9683;-67.5777;15.4215
4115;99.3336;1.8218;91.5229;4.0201;59.7287;0.9383;2.1926;-7.4997;-22.1065;6.419
4116;63.2918;4.2247;173.743;6.9472;63.3435;1.0385;0.8762;-17.1953;-71.8732;17.7766
4117;65.6314;4.201;131.8713;4.4465;61.9417;1.0003;0.99;-15.7298;-67.0109;15.1565
4118;35.9798;4.7685;119.3312;5.5342;73.0019;0.8;1.0182;-11.2405;-57.5749;11.7855
4119;61.8137;3.4906;117.6628;3.55;65.2483;1.3229;1.2201;-21.1052;-69.2578;16.2643
4120;51.2835;4.9277;127.8876;1.5617;78.594;0.9803;0.9946;-14.8741;-66.1823;14.7851
4121;59.0624;7.1542;77.965;3.7495;60.1353;1.3757;1.0968;-23.2934;-73.4252;18.8148
4122;67.5284;8.2792;104.9855;1.3938;72.345;1.07;0.7907;-18.7324;-75.3653;20.2966
4123;87.2402;4.7379;110.0536;4.2447;65.6961;1.3013;1.4147;-19.5205;-63.762;13.7977
4124;73.7369;1.5058;90.4807;6.803;53.6813;1.2269;1.9282;-14.6988;-47.6105;9.5439
4125;75.5382;8.5697;112.3219;3.2421;80.6545;1.2786;0.8551;-22.588;-77.7084;22.43
4126;50.2807;5.5773;136.0597;1.4409;43.5577;0.9564;0.611;-16.8493;-78.7039;23.4785
4127;54.1464;3.3548;89.9926;6.8504;66.4941;1.4296;1.8011;-20.3291;-58.0063;11.9065
4128;102.3771;2.3695;98.6486;3.887;36.9204;0.9099;1.0657;-12.8979;-60.9587;12.807
4129;56.7664;2.3456;81.4528;4.5764;57.7265;1.0752;2.3128;-9.6665;-28.3002;6.9735
4130;99.8117;2.496;63.9706;5.7824;40.6263;1.1884;1.8336;-14.529;-48.57;9.722
4131;65.6249;1.5404;121.4987;5.3848;61.5199;1.886;1.4227;-32.5922;-74.8546;19.8843
4132;70.0412;7.4492;99.3587;5.7258;61.6627;1.2446;0.9278;-20.9934;-75.1515;20.122
4133;89.2666;4.4738;101.1966;5.9506;63.3545;0.9001;1.4746;-10.6573;-45.3919;9.1561
4134;92.8941;5.5332;78.138;1.9808;75.0336;1.0553;1.9609;-10.8067;-38.0644;8.0729
4135;68.0054;6.6191;95.4683;2.4785;65.1573;0.8;1.2968;-9.2565;-45.9655;9.2534
4136;63.0116;6.2768;131.541;6.3568;30.9212;1.3418;0.3898;-26.9141;-90.3171;50.0
4137;68.9934;7.2059;100.0205;3.4274;36.0459;0.8;0.4958;-14.4206;-79.3402;24.2016
4138;76.0832;8.5243;100.7323;3.591;55.4833;0.9661;0.694;-16.7479;-76.0547;20.881
4139;86.0435;3.8925;105.3252;2.7057;86.002;1.5514;1.8704;-21.3527;-59.8126;12.4417
4140;70.0761;8.1827;73.4111;3.9926;67.5827;1.1641;1.3464;-16.8657;-61.4476;12.9694
4141;81.14;5.7103;116.9095;4.076;62.3606;1.1029;0.9555;-18.2455;-71.1231;17.3149
4142;99.4905;1.7955;73.0665;3.1938;48.7303;0.8;2.3661;-2.3198;-1.4117;5.0716
4143;76.8636;5.3998;79.0647;3.0204;56.4565;1.305;1.8818;-16.7876;-51.9319;10.4019
4144;75.6098;5.4356;76.9277;5.078;61.1284;0.8329;1.537;-8.7391;-38.4853;8.1281
4145;42.6596;7.4979;95.7139;3.3885;70.4995;0.8342;1.0608;-11.8211;-57.6129;11.796
4146;30.0;3.5424;91.5657;3.6905;67.7791;1.3045;1.7573;-17.5208;-55.0968;11.1351
4147;76.9908;4.7461;99.9694;1.3206;42.1368;0.8273;0.7923;-12.9312;-68.0772;15.6628
4148;68.2932;1.038;79.7468;7.5073;48.803;0.8;2.0144;-5.336;-16.0684;5.9572
4149;60.7339;3.3354;128.5791;6.0127;73.2896;0.8246;1.4012;-9.1373;-43.3607;8.8278
4150;74.3835;1.7158;123.1837;3.8578;42.6583;1.0386;0.9653;-16.7048;-69.0177;16.1382
4151;68.9127;4.3613;95.7477;3.2514;59.0705;0.9044;1.1922;-12.0992;-56.0572;11.3784
4152;90.3;6.5158;88.7283;4.6163;84.7999;1.4381;1.8634;-19.1959;-56.809;11.5765
4153;71.55;2.7143;86.5161;4.5752;42.1499;1.0069;1.1443;-14.4983;-62.1165;13.1983
4154;56.5554;4.3942;92.5393;2.6861;56.9279;0.8;1.1635;-10.496;-51.5201;10.3136
4155;87.823;2.7012;70.4645;0.7742;76.0136;0.8;3.829;6.5751;59.5433;3.1339
4156;66.0916;2.193;78.6705;3.8109;74.1105;1.1973;2.4824;-10.9285;-30.8896;7.2348
4157;79.4777;4.2975;123.9899;2.2549;55.7957;1.0619;0.8659;-18.0998;-72.8188;18.3951
4158;61.4066;1.8711;107.8373;4.8571;53.8769;1.1294;1.5433;-15.2581;-54.4514;10.9773
4159;58.3031;4.7616;150.4663;4.8671;38.2602;0.9182;0.4656;-17.2891;-83.0971;29.5807
4160;71.515;1.3627;92.793;3.1402;62.9434;1.0313;1.923;-10.0311;-37.8462;8.0446
4161;70.2309;2.092;91.3586;3.7981;58.0522;1.2689;1.6275;-17.4787;-57.2451;11.6946
4162;78.6369;4.5296;90.3052;7.2446;79.8873;1.0011;1.9586;-9.207;-34.7868;7.6672
4163;65.1644;4.7874;92.3309;5.7627;43.831;0.8;1.3019;-9.0072;-45.7546;9.2174
4164;36.9455;1.3297;84.7903;3.9216;62.4294;1.1555;1.8386;-13.4539;-46.9618;9.4272
4165;62.2101;4.6736;107.0095;8.0379;65.3418;0.9326;1.2826;-12.1081;-54.1559;10.9065
4166;84.2887;6.7229;100.7303;2.8046;48.0721;1.2132;0.8142;-21.2612;-77.6301;22.3515
4167;64.6472;5.7028;88.0312;3.381;85.2595;1.0051;1.6673;-11.5049;-44.7064;9.0426
4168;65.5651;2.2651;136.7231;4.4342;58.9874;1.1881;1.1105;-19.0287;-68.8442;16.0484
4169;87.7548;4.7942;160.6641;2.3035;40.1743;1.1067;0.4712;-21.2799;-85.8078;35.2307
4170;57.1845;5.3315;133.8627;7.2855;54.3474;1.2964;0.7556;-23.6289;-80.5731;25.7375
4171;42.2295;1.4403;114.9734;4.8747;51.5156;1.2122;1.2252;-19.2511;-66.3096;14.841
4172;67.1086;6.8985;120.9785;3.4151;39.8029;0.8;0.4596;-14.7673;-80.8506;26.1105
4173;61.2849;7.5034;159.0588;5.2717;54.1075;0.8;0.4339;-14.6859;-81.9195;27.654
4174;52.6076;6.8464;120.9346;4.8191;66.668;0.9847;0.7875;-16.5838;-73.3414;18.7557
4175;66.8432;6.585;86.3902;4.143;37.805;1.1279;0.9108;-18.8972;-73.082;18.5749
4176;78.8471;5.8818;110.3038;2.7872;79.3639;0.865;1.1503;-11.4182;-55.669;11.2788
4177;69.8328;5.0627;116.9482;2.4457;49.528;1.0932;0.8923;-18.4204;-72.794;18.3783
4178;75.5257;5.3771;77.983;7.8802;71.0444;1.0841;2.0362;-11.2291;-37.39;7.9859
4179;102.6413;6.4119;93.1245;2.5709;60.6809;0.9855;1.2147;-14.0584;-58.9155;12.1701
4180;63.8282;5.2625;131.666;7.1469;42.3423;0.8808;0.6941;-14.9945;-73.7307;19.0336
4181;75.0103;3.3137;63.3894;3.3329;59.085;0.8156;2.5137;-1.7179;2.7375;4.8668
4182;60.8342;3.5581;73.1537;5.785;68.7784;1.6419;2.43;-21.2351;-50.6651;10.1348
4183;54.7655;7.3836;95.6857;5.2981;47.1991;0.8;0.6656;-13.4495;-72.2663;18.0286
4184;59.4717;1.1377;109.2447;5.5981;86.5635;0.8;2.5635;-0.3384;6.8115;4.6811
4185;61.3823;5.5247;71.2192;5.698;49.3793;1.6822;1.1976;-29.0795;-76.2698;21.0702
4186;76.4706;8.2658;96.88;2.1827;60.9288;0.8133;0.8107;-12.7425;-66.7744;15.0486
4187;112.2834;5.5801;133.4347;3.5855;60.7053;0.8936;1.2072;-12.6326;-54.9677;11.1031
4188;57.1112;9.3637;101.7311;2.5479;44.8563;1.1457;0.4881;-21.9563;-85.7977;35.2056
4189;62.5007;5.4417;126.4621;4.884;69.9494;1.101;0.9797;-17.9426;-70.3377;16.8564
4190;68.8638;1.4034;86.2407;2.615;55.4654;1.0927;2.0758;-10.7176;-36.6749;7.8958
4191;77.1244;6.6083;81.6703;1.6284;74.3368;1.3486;1.4865;-20.0767;-63.2581;13.6084
4192;74.7439;3.1027;123.6418;4.2438;71.6721;0.8256;1.5444;-8.8169;-37.6461;8.0187
4193;93.1137;3.9306;109.6712;1.2864;59.003;1.0356;1.3543;-14.1327;-56.4104;11.4706
4194;30.0;3.2364;74.3491;4.9881;59.1424;0.9893;1.5038;-12.6148;-49.3337;9.8685
4195;30.0;3.0257;81.8559;2.7136;77.2315;0.8388;1.7273;-7.3966;-31.3579;7.2842
4196;61.0742;3.8509;147.8673;3.3391;50.4266;1.021;0.8042;-17.2974;-73.7432;19.0427
4197;89.7514;3.5725;79.3629;1.1794;45.0687;1.1186;1.2154;-16.3339;-63.782;13.8053
4198;41.8183;5.0621;126.3117;7.0752;79.2604;1.1241;1.1364;-17.2641;-66.3024;14.8378
4199;30.0;6.475;88.7323;2.4056;59.6646;1.2385;0.7712;-22.1326;-79.2444;24.0899
4200;80.2812;3.1631;99.9206;4.054;66.9031;0.992;1.6161;-11.4962;-45.698;9.2078
4201;74.3858;2.753;107.6428;1.9124;50.4697;0.8175;1.0873;-10.9944;-55.6663;11.2781
4202;50.3762;5.2935;60.0;3.3465;55.469;0.8;1.4566;-8.2772;-39.3104;8.2386
4203;52.2603;5.3177;69.3725;7.2277;33.3917;0.9118;1.0498;-13.5798;-61.624;13.029
4204;52.5446;7.4359;102.1818;5.0462;40.367;0.8;0.5328;-14.0614;-77.8003;22.5228
4205;71.9896;1.1154;83.4371;3.5146;56.5341;0.8675;1.9602;-6.8997;-24.6781;6.6382
4206;58.7263;6.8739;128.2928;4.5487;60.8031;0.8;0.7324;-12.8663;-69.4835;16.3846
4207;78.8932;4.3561;66.9295;3.7592;54.2256;0.8773;1.8358;-7.5146;-30.2431;7.1678
4208;30.0;4.9817;115.1786;4.4614;47.8229;1.4286;0.655;-27.3417;-84.7178;32.7177
4209;54.5767;1.9731;70.889;5.7158;51.7657;0.9756;1.9548;-9.28;-33.2128;7.4865
4210;49.731;3.8574;91.5737;4.1034;56.0258;1.3695;1.1897;-22.3866;-71.0422;17.2665
4211;65.3859;2.8235;76.6367;4.93;37.8462;1.0871;1.2427;-16.0834;-61.8954;13.1218
4212;60.3151;2.9572;160.8991;4.9547;79.454;0.883;1.324;-11.1207;-50.0148;10.003
4213;84.3612;4.2574;71.5429;4.1108;72.6739;0.9756;2.1828;-7.5623;-25.4235;6.7045
4214;36.5319;6.4685;96.9946;3.4961;71.0488;0.8;0.9502;-11.3049;-60.4089;12.6291
4215;70.8188;5.8722;64.9398;3.8122;25.4181;0.9359;0.6407;-16.3489;-77.1806;21.9112
4216;80.0501;4.7848;149.1664;5.6488;62.8328;0.8;0.8913;-11.4998;-62.8636;13.4639
4217;103.4197;4.4657;110.5525;5.7736;48.8021;1.1272;1.1587;-17.1768;-65.7335;14.5915
4218;61.3282;3.8288;103.4836;2.8933;49.9958;0.9167;0.986;-13.9486;-64.1478;13.9461
4219;75.8403;8.6529;144.5678;4.2085;83.2315;0.9411;0.6931;-16.2251;-75.4508;20.3673
4220;37.5305;4.5919;103.7543;3.4706;35.0347;0.9198;0.6307;-16.0754;-77.143;21.8752
4221;30.0;2.956;105.6427;5.7999;70.8343;1.1968;1.507;-16.8086;-58.0273;11.9125
4222;85.2059;2.8377;103.348;3.8932;68.3956;0.837;1.7776;-7.4673;-29.2035;7.0625
4223;69.8999;4.9162;115.1319;7.9014;71.6505;0.826;1.3303;-9.7152;-46.3145;9.3135
4224;91.2132;4.3669;88.4166;4.9268;58.716;1.0709;1.857;-11.6239;-42.1995;8.6504
4225;45.2787;0.9276;94.7838;6.373;46.7128;1.2427;1.7764;-15.8886;-52.3514;10.4935
4226;79.3582;6.6384;122.4563;3.0781;79.6003;1.0685;0.9986;-16.8671;-68.8476;16.0501
4227;103.6387;5.5643;107.1804;4.6176;46.6763;1.5486;0.9247;-28.1361;-80.0968;25.1216
4228;77.5547;5.2578;97.1843;5.5243;75.4794;0.8296;1.6093;-8.6933;-35.3377;7.7325
4229;74.9785;1.7781;70.4596;3.05;56.319;0.8;2.5225;-0.9924;5.1061;4.7571
4230;70.154;3.4867;145.4282;4.6305;52.8233;1.1024;0.8424;-18.6716;-74.5269;19.6286
4231;41.7241;7.9271;84.7586;6.1778;80.8457;0.9698;1.3575;-12.7327;-53.3429;10.7165
4232;94.4003;6.9771;127.9935;4.1088;59.0854;1.0989;0.7742;-19.0683;-76.5145;21.2897
4233;59.0046;3.1071;104.4918;3.3224;66.8602;1.1868;1.8353;-14.6215;-48.4542;9.7001
4234;79.0807;2.4314;72.3711;7.3044;39.8825;0.8;1.5407;-7.5232;-35.8059;7.7889
4235;41.8654;3.9473;136.7616;2.8424;63.1058;0.9443;0.8482;-14.9337;-70.0565;16.6981
4236;48.7697;3.455;106.5704;4.8338;65.3269;1.1244;1.3227;-16.4894;-60.7861;12.7506
4237;95.8316;5.4031;139.6315;3.5376;42.1737;1.0524;0.6033;-19.2688;-80.8912;26.166
4238;63.7486;8.506;95.5422;3.1947;97.2477;0.9654;1.6224;-11.1747;-43.9818;8.9257
4239;96.159;3.4915;119.2453;5.7125;69.5434;1.1591;1.6249;-15.7514;-53.2727;10.7004
4240;68.5918;1.7157;64.363;4.2917;82.7773;1.2206;3.6057;-3.676;-1.5303;5.0777
4241;36.8458;7.3907;88.2449;5.2088;57.7737;0.8;0.846;-12.4685;-64.7513;14.1849
4242;86.0572;1.4494;72.7422;1.2173;69.8008;1.3705;2.7934;-13.2563;-32.0582;7.3592
4243;59.3819;8.2277;91.056;5.3547;42.88;0.8;0.6529;-13.3184;-72.7967;18.3801
4244;82.5764;5.2771;112.5191;3.5191;63.6079;1.1265;1.0869;-17.5003;-67.8382;15.5464
4245;70.4538;8.0308;85.9723;1.7817;76.1568;0.936;1.1951;-12.6876;-57.4392;11.7479
4246;42.2239;2.6776;124.1053;7.4271;79.997;1.2853;1.8755;-16.5437;-51.3602;10.2797
4247;72.9573;1.4832;80.7225;5.5015;54.542;1.1551;2.0571;-11.8622;-40.6379;8.4229
4248;109.532;4.1661;124.7709;4.9409;57.0625;1.1251;1.294;-16.4926;-61.6636;13.0424
4249;78.8738;3.9557;138.7411;6.4741;78.2554;1.0454;1.3453;-14.3118;-57.1044;11.6562
4250;68.9647;3.3325;128.8375;4.9714;83.815;0.8981;1.4201;-10.7654;-47.2918;9.4862
4251;89.3562;8.322;91.7551;3.4021;60.4309;0.8204;0.9634;-12.0366;-60.8554;12.7731
4252;73.792;6.5652;60.0;4.3375;64.158;0.8;2.3555;-2.8846;-1.8541;5.0945
4253;73.7716;5.2561;115.6666;3.5825;56.8898;0.8824;1.0577;-12.806;-60.044;12.5138
4254;50.3507;2.4667;96.9176;3.8495;58.8415;1.2001;1.3546;-18.2201;-62.3772;13.2898
4255;74.2093;5.7967;78.3019;2.7134;55.406;0.8184;1.1875;-9.9444;-51.6332;10.3377
4256;88.638;5.7393;87.0167;3.145;65.9813;1.2735;1.5731;-18.0093;-58.8261;12.1436
4257;54.9509;3.8167;143.1333;5.9419;30.1796;0.8145;0.5154;-14.531;-78.9058;23.7033
4258;95.6409;7.7635;75.2514;5.0981;66.504;0.9677;1.4538;-11.9992;-49.9198;9.984
4259;68.3493;2.4914;112.4206;3.8455;71.028;1.0944;1.641;-12.9167;-50.0174;10.0035
4260;54.0201;3.0199;105.6001;3.058;57.6486;1.2279;1.3214;-18.5602;-64.1281;13.9385
4261;87.9574;1.7254;91.4528;3.9919;32.41;0.9293;1.074;-13.4283;-61.4762;12.979
4262;64.8377;6.3118;117.4841;2.0742;32.6293;1.101;0.491;-21.0087;-85.136;33.6384
4263;83.6713;4.9847;150.3899;4.7899;87.9196;1.0434;1.3696;-14.8949;-56.246;11.4275
4264;64.7483;3.2504;92.8678;6.0182;52.5534;0.9513;1.4375;-11.4175;-49.6292;9.9264
4265;68.9231;2.4725;94.1016;8.1505;74.0211;0.8124;2.2976;-3.4938;-5.7287;5.3038
4266;78.8841;1.4765;116.8261;2.9451;77.6958;1.092;1.9987;-10.5629;-38.9895;8.1953
4267;75.2361;2.49;125.8047;5.9557;69.9452;1.0056;1.4721;-12.753;-51.202;10.2463
4268;34.0804;3.9704;96.8577;3.5392;76.9463;0.9381;1.336;-12.3482;-52.5266;10.5322
4269;49.8176;2.9229;92.6498;2.9073;65.7285;1.0232;1.5878;-12.5251;-48.2741;9.6663
4270;86.7294;2.9801;60.0;2.9067;43.8357;1.121;1.7673;-13.8686;-47.4493;9.5146
4271;67.6215;7.1235;82.3244;4.8111;56.2545;0.8;1.297;-9.4994;-45.9601;9.2524
4272;60.5728;4.3217;75.2144;3.2038;74.773;0.8965;1.8928;-7.0181;-29.6245;7.1047
4273;45.5457;5.7568;118.6676;3.6897;64.0594;0.823;1.2278;-10.7277;-50.2689;10.0541
4274;50.5647;1.4209;94.0846;3.9394;64.5752;0.8355;2.0067;-5.042;-19.9423;6.2455
4275;33.6076;3.5026;93.169;3.49;80.5217;0.854;1.8377;-7.8061;-28.2727;6.9708
4276;68.1769;4.1148;99.7738;3.3811;64.4559;1.2457;1.2604;-19.4466;-66.2728;14.8248
4277;59.2281;2.6041;80.4492;0.9563;69.226;1.0689;2.141;-10.0582;-33.2338;7.4888
4278;52.6014;2.1895;147.4489;4.7304;80.2627;0.8025;1.4025;-9.2097;-41.7465;8.5832
4279;68.7738;7.0632;138.3406;4.7015;38.9296;1.0379;0.5203;-19.4388;-83.2908;29.9237
4280;76.5515;7.9931;149.8593;3.404;55.4994;1.0894;0.4818;-20.8381;-85.2577;33.916
4281;107.6776;1.8681;118.6318;5.1406;78.3317;0.9308;2.1509;-6.9085;-22.9694;6.4909
4282;42.7861;3.4205;99.2658;6.6954;30.2309;0.8;0.7142;-12.8819;-70.2398;16.8009
4283;90.8689;8.3345;149.7328;4.6354;51.9961;0.8043;0.684;-13.1121;-71.6562;17.6405
4284;87.5158;1.9054;84.3461;6.5954;41.9709;0.8;1.9946;-5.8097;-16.8903;6.0161
4285;55.9763;5.132;80.4284;7.9572;49.3158;1.5342;1.1563;-26.5763;-74.8761;19.9014
4286;73.6582;8.6409;86.0383;8.3958;76.4702;0.8;1.243;-9.6283;-48.2086;9.6541
4287;61.7626;8.7966;113.9646;2.8176;66.0741;0.8;0.6549;-13.2625;-72.7145;18.3247
4288;73.3424;4.0701;82.6524;2.8254;60.2497;0.9953;1.5531;-12.4866;-47.9846;9.6125
4289;97.1644;2.466;96.1901;3.9334;31.1442;0.8;0.9888;-11.4444;-58.8005;12.1361
4290;80.9009;2.6908;67.0009;4.7931;28.1104;0.8;1.1196;-10.681;-53.3507;10.7183
4291;79.155;7.2905;112.7806;6.98;73.5278;1.0233;1.0874;-15.7986;-64.5758;14.1146
4292;62.2544;7.5766;68.4357;5.5409;45.4625;1.0415;0.8922;-17.3444;-71.4431;17.5089
4293;43.287;4.8935;79.2122;2.7951;48.6918;1.0854;1.2188;-16.525;-62.5685;13.3577
4294;66.2476;6.0567;135.5665;3.6825;58.62;1.1538;0.6902;-20.9611;-80.0601;25.0754
4295;91.7189;5.8413;134.3233;4.537;52.7356;0.992;0.7338;-16.84;-75.3421;20.2775
4296;42.511;5.2578;109.8097;2.3663;44.3477;0.8713;0.7722;-14.112;-70.4562;16.924
4297;51.0084;6.6109;107.1346;4.6205;70.7958;1.0958;0.9807;-17.8566;-70.1688;16.761
4298;72.2728;5.4261;87.5693;2.8173;86.4723;1.3206;2.0234;-16.2648;-48.9282;9.7901
4299;52.2762;4.4332;82.4296;2.1239;59.2984;1.1315;1.4295;-15.958;-57.8871;11.8729
4300;55.7346;2.8723;91.3419;3.1795;65.8094;0.8413;2.0623;-5.4463;-18.2927;6.1194
4301;62.3752;5.8731;68.4947;5.2165;87.3268;1.1307;2.3187;-9.4461;-31.6441;7.3147
4302;45.4189;4.0825;106.5146;5.2062;58.1134;1.1183;1.0792;-17.6956;-67.8344;15.5445
4303;52.4658;3.1519;101.2283;4.745;93.1262;0.8;2.6459;0.1041;10.244;4.5354
4304;82.6617;6.3709;79.1872;6.0874;63.6401;0.9545;1.356;-11.8497;-52.644;10.5583
4305;46.4673;5.5091;148.019;5.9284;84.1974;1.12;0.9078;-18.8388;-72.9827;18.5066
4306;41.2383;7.9587;116.3844;4.9066;64.4405;1.2614;0.7372;-22.7539;-80.5195;25.6667
4307;58.6596;2.4822;118.8819;4.6996;83.7693;0.8787;1.9765;-6.6096;-25.0235;6.6688
4308;83.1752;5.17;88.5294;4.7943;73.5756;0.8;1.6798;-7.0941;-30.0085;7.1437
4309;66.4554;2.9085;99.9668;4.3785;52.5104;1.1071;1.1814;-16.6109;-64.4282;14.0561
4310;61.6375;7.4679;116.9812;1.3385;59.2211;0.9516;0.5978;-17.0598;-79.06;23.8778
4311;70.7985;2.0372;103.8934;6.3032;65.0957;1.0491;2.0066;-10.8002;-36.2439;7.8424
4312;38.5773;5.2182;149.2534;5.1963;59.5196;1.0388;0.6914;-18.2056;-77.8127;22.5354
4313;78.9047;6.2727;95.0329;2.7755;19.7789;1.0301;0.3487;-20.244;-88.718;44.3183
4314;76.9018;3.4503;88.1491;6.7417;53.5264;0.9206;1.6806;-9.7668;-39.1487;8.2168
4315;62.6324;8.2536;117.1826;3.715;65.6708;1.1988;0.6533;-21.9949;-81.8338;27.5237
4316;88.1066;6.8494;72.8941;4.4383;55.1709;0.8439;1.2901;-10.4872;-49.0386;9.8113
4317;49.7051;3.1511;125.9953;6.1354;65.6718;1.0545;1.2158;-15.5089;-61.5662;13.0094
4318;90.3024;0.9232;72.2399;4.9302;51.5091;1.0812;2.4834;-7.853;-23.4338;6.5303
4319;72.7809;3.161;117.3096;6.6031;50.9431;0.9616;1.1052;-14.3489;-61.6896;13.0513
4320;63.9421;3.0868;85.0383;4.0718;65.3624;1.1719;1.787;-13.9252;-49.1707;9.8368
4321;69.6423;7.2949;112.6534;7.1368;76.1025;0.9112;1.0149;-13.6408;-62.8724;13.4671
4322;68.0692;8.5213;125.4624;3.4333;62.3842;1.5831;0.5841;-30.6297;-87.702;40.6572
4323;91.9651;1.7934;103.91;6.5764;65.98;1.0485;2.7599;-5.627;-12.2552;5.6983
4324;50.6198;4.0705;74.0888;1.2023;49.9268;1.281;1.5047;-18.5302;-60.8453;12.7699
4325;56.2747;4.5195;79.916;2.9497;53.7828;1.1944;1.2503;-17.9079;-65.1059;14.3291
4326;88.6535;1.9855;83.3464;5.0469;67.5346;1.3294;2.2578;-15.5551;-43.3863;8.8318
4327;59.2804;3.566;62.2662;3.9993;49.1021;1.0178;1.6454;-11.5198;-46.1106;9.2783
4328;86.2096;3.261;132.5606;4.4879;44.4981;1.2529;1.2107;-19.6564;-67.7893;15.5228
4329;100.5898;4.4455;102.7909;4.6625;45.5691;1.338;1.0552;-22.826;-73.7117;19.0199
4330;62.7677;5.2533;75.2857;2.8136;57.3233;1.0593;1.9638;-10.8894;-38.2035;8.0911
4331;82.2645;5.5595;143.8957;2.9261;69.4036;0.8696;0.9577;-12.8899;-63.2882;13.6196
4332;49.2335;2.3022;83.9178;4.9482;68.2503;1.4419;1.9965;-18.6943;-53.8446;10.833
4333;83.5852;6.4731;106.4647;3.6005;73.1004;1.0038;1.0829;-15.1135;-64.0418;13.905
4334;73.5896;5.3765;81.3575;6.6116;70.4385;1.0158;1.7938;-10.7739;-41.1401;8.4948
4335;78.5147;7.284;60.3768;4.3121;74.2556;1.0556;2.0573;-10.18;-35.0315;7.696
4336;58.3797;3.9486;71.0981;5.6781;30.3969;0.855;0.8851;-12.9853;-65.4927;14.4897
4337;40.1005;7.3436;89.3935;5.2643;74.6299;1.0704;1.2705;-15.6154;-60.4347;12.6373
